season,week,celebrity_name,predicted_fan_votes,predicted_fan_percentage
9.0,5.0,Natalie Coughlin,91695.11071633022,9.090909095940377
9.0,6.0,Aaron Carter,125642.56596899824,12.692274702217249
9.0,6.0,Donny Osmond,118616.7319902879,11.923079728581953
9.0,6.0,Joanna Krupa,136148.49562843435,13.846163304455658
9.0,6.0,Kelly Osbourne,97406.76979884131,9.61534097460223
9.0,6.0,Louie Vito,93849.82656076144,9.230801181886415
9.0,6.0,Mark Dacascos,122132.5728209549,12.307734912777466
9.0,6.0,Melissa Joan Hart,93849.47043813544,9.230762722033681
9.0,6.0,Michael Irvin,86710.29909985334,8.461490842498046
9.0,6.0,Mya,125643.267693733,12.692351630947297
9.0,7.0,Aaron Carter,150397.31354632907,15.099715100202973
9.0,7.0,Donny Osmond,147765.57946939094,14.814814814397348
9.0,7.0,Joanna Krupa,155655.07658825396,15.669515672738944
9.0,7.0,Kelly Osbourne,147765.57941563512,14.814814808580136
9.0,7.0,Mark Dacascos,123982.36570162945,12.25071225472053
9.0,7.0,Michael Irvin,134575.85644903738,13.390313396631308
9.0,7.0,Mya,139858.22882972413,13.960113952728767
9.0,8.0,Aaron Carter,191433.7937849684,19.083969462694203
9.0,8.0,Donny Osmond,191433.79382134497,19.083969466575553
9.0,8.0,Joanna Krupa,198583.3952528975,19.84732824898497
9.0,8.0,Kelly Osbourne,195009.760035714,19.46564885221757
9.0,8.0,Mya,223539.2571050752,22.519083969527696
6.0,1.0,Adam Carolla,63624.37485064592,6.172839492202297
6.0,1.0,Cristian de la Fuente,86203.0625385696,8.641975309397113
6.0,1.0,Jason Taylor,89927.6425474354,9.053497958456399
6.0,1.0,Kristi Yamaguchi,108429.60607816406,11.111111119518398
6.0,1.0,Mario,97350.96199076423,9.876543217063706
6.0,1.0,Marissa Jaret Winokur,74969.05169793048,7.407407399110009
6.0,1.0,Marlee Matlin,89927.64242832028,9.05349794527959
6.0,1.0,Monica Seles,63624.375038894425,6.1728395125688875
6.0,1.0,Penn Jillette,67420.20675735358,6.584362138050757
6.0,1.0,Priscilla Presley,97350.96191832678,9.876543209014969
6.0,1.0,Shannon Elizabeth,86203.06243388222,8.641975297844743
6.0,1.0,Steve Guttenberg,74969.05171971307,7.407407401493129
6.0,2.0,Adam Carolla,74841.94293803153,7.392996104889626
6.0,2.0,Cristian de la Fuente,78393.8130589849,7.7821011635226345
6.0,2.0,Jason Taylor,103012.22030889096,10.505836590478557
6.0,2.0,Kristi Yamaguchi,103012.22020063139,10.505836578414005
6.0,2.0,Mario,99517.48164540311,10.116731519042972
6.0,2.0,Marissa Jaret Winokur,81935.6167136702,8.171206214877598
6.0,2.0,Marlee Matlin,92507.82027089926,9.338521420301019
6.0,2.0,Monica Seles,60514.4207631945,5.836575882974651
6.0,2.0,Penn Jillette,67704.41206479298,6.614785995240888
6.0,2.0,Priscilla Presley,81935.61663678513,8.171206206419553
6.0,2.0,Shannon Elizabeth,92507.81999288878,9.33852138949943
6.0,2.0,Steve Guttenberg,64116.61540582721,6.225680934339071
6.0,3.0,Adam Carolla,92798.15234165893,9.210526315365385
6.0,3.0,Cristian de la Fuente,108823.17478231482,10.964912288023106
6.0,3.0,Jason Taylor,100827.77495676524,10.087719306127669
6.0,3.0,Kristi Yamaguchi,116788.6992122956,11.842105269012565
6.0,3.0,Mario,92798.15236535633,9.210526317948144
6.0,3.0,Marissa Jaret Winokur,84728.84848832652,8.33333332255574
6.0,3.0,Marlee Matlin,92798.15233881361,9.210526315055276
6.0,3.0,Priscilla Presley,112809.43428576058,11.403508751750579
6.0,3.0,Shannon Elizabeth,104829.45889802123,10.526315799991957
6.0,3.0,Steve Guttenberg,92798.15233068714,9.210526314169579
6.0,4.0,Adam Carolla,86529.92988695097,8.444444437935044
6.0,4.0,Cristian de la Fuente,115223.74275846343,11.555555554180723
6.0,4.0,Jason Taylor,127403.35788363898,12.88888889772499
6.0,4.0,Kristi Yamaguchi,127403.35780985044,12.888888889628355
6.0,4.0,Mario,107069.16675007777,10.666666653779146
6.0,4.0,Marissa Jaret Winokur,107069.1669171324,10.666666671954463
6.0,4.0,Marlee Matlin,107069.16686744151,10.666666666548162
6.0,4.0,Priscilla Presley,98882.21051453531,9.77777778063431
6.0,4.0,Shannon Elizabeth,123349.90061190918,12.444444447614808
26.0,1.0,Adam Rippon,113040.12895452222,11.428571427744899
26.0,1.0,Arike Ogunbowale,95672.76248151637,9.523809529483485
26.0,1.0,Chris Mazdzer,100029.1969899193,10.000000000574468
26.0,1.0,Jamie Anderson,91305.27597349319,9.04761904874599
26.0,1.0,Jennie Finch Daigle,100029.19697047469,9.999999998446475
26.0,1.0,Johnny Damon,86925.77933421246,8.571428581220387
26.0,1.0,Josh Norman,113040.12897095628,11.428571429554838
26.0,1.0,Kareem Abdul-Jabbar,82533.17358999299,8.09523808351401
26.0,1.0,Mirai Nagasu,108712.17837686512,10.95238095139192
26.0,1.0,Tonya Harding,108712.17835804744,10.952380949323526
26.0,2.0,Adam Rippon,137254.10513570436,13.831775701608251
26.0,2.0,Arike Ogunbowale,130389.01935900895,13.084112152119669
26.0,2.0,Chris Mazdzer,123507.37386317749,12.336448604713649
26.0,2.0,Jennie Finch Daigle,118334.27837361906,11.775700934764183
26.0,2.0,Josh Norman,118334.2783743881,11.775700934847457
26.0,2.0,Kareem Abdul-Jabbar,111419.46599128356,11.028037376071525
26.0,2.0,Mirai Nagasu,137254.1050917047,13.831775696810892
26.0,2.0,Tonya Harding,123507.37381111384,12.336448599064374
26.0,3.0,Adam Rippon,192348.85126397904,19.431279610936773
26.0,3.0,Chris Mazdzer,157134.86541876805,15.639810426767848
26.0,3.0,Jennie Finch Daigle,139412.40967591884,13.74407583094409
26.0,3.0,Josh Norman,179174.859752033,18.009478663474255
26.0,3.0,Mirai Nagasu,165964.5069827418,16.587677738032053
26.0,3.0,Tonya Harding,165964.50690655923,16.58767772984498
26.0,4.0,Adam Rippon,338886.45045117213,33.91812865579547
26.0,4.0,Josh Norman,333334.115053903,33.33333333229316
26.0,4.0,Tonya Harding,327779.43449492473,32.74853801191138
10.0,1.0,Aiden Turner,73430.63075111696,7.177033494207626
10.0,1.0,Buzz Aldrin,69005.8420840832,6.698564599357918
10.0,1.0,Chad Ochocinco,86606.74915966365,8.61244019109939
10.0,1.0,Erin Andrews,99664.59213442284,10.047846872150481
10.0,1.0,Evan Lysacek,108317.51616541615,11.004784675613159
10.0,1.0,Jake Pavelka,95323.27907005299,9.569377996027528
10.0,1.0,Kate Gosselin,77837.93806550364,7.655502409696608
10.0,1.0,Nicole Scherzinger,116935.36196936286,11.961722491390919
10.0,1.0,Niecy Nash,86606.74915571323,8.612440190666913
10.0,1.0,Pamela Anderson,99664.59219762943,10.04784687912503
10.0,1.0,Shannen Doherty,86606.74924703503,8.612440200664427
10.0,2.0,Aiden Turner,86864.9604802689,8.636363636255517
10.0,2.0,Buzz Aldrin,57429.91666309203,5.45454544730723
10.0,2.0,Chad Ochocinco,74347.41044496809,7.272727278078049
10.0,2.0,Erin Andrews,103393.95439781403,10.45454543714522
10.0,2.0,Evan Lysacek,107503.01700059017,10.90909091209118
10.0,2.0,Jake Pavelka,91012.5777539163,9.09090909619278
10.0,2.0,Kate Gosselin,70145.84251520794,6.8181818092112305
10.0,2.0,Nicole Scherzinger,123864.02136880477,12.727272734795584
10.0,2.0,Niecy Nash,95149.4187718057,9.545454557760168
10.0,2.0,Pamela Anderson,99276.30284908897,9.999999994912441
10.0,2.0,Shannen Doherty,91012.57775444318,9.090909096250593
10.0,3.0,Aiden Turner,98726.76948068665,9.852216749655284
10.0,3.0,Buzz Aldrin,66837.56783703533,6.403940886371463
10.0,3.0,Chad Ochocinco,98726.76943986684,9.852216745193482
10.0,3.0,Erin Andrews,112200.43388114995,11.330049265417616
10.0,3.0,Evan Lysacek,125593.35490145533,12.807881762166552
10.0,3.0,Jake Pavelka,103228.08637454556,10.344827591243709
10.0,3.0,Kate Gosselin,76030.41152095188,7.3891625592514085
10.0,3.0,Nicole Scherzinger,112200.43392250188,11.330049269967821
10.0,3.0,Niecy Nash,103228.08623968864,10.34482757646795
10.0,3.0,Pamela Anderson,103228.08640211802,10.344827594264718
10.0,4.0,Aiden Turner,90735.54928490844,8.89487869969638
10.0,4.0,Chad Ochocinco,118037.1781149672,11.859838282462517
10.0,4.0,Erin Andrews,105673.9558143556,10.5121293783039
10.0,4.0,Evan Lysacek,137692.05602469362,14.016172512029955
10.0,4.0,Jake Pavelka,103192.65109019593,10.242587595359566
10.0,4.0,Kate Gosselin,88232.8731448735,8.625336934403185
10.0,4.0,Nicole Scherzinger,132791.09915119375,13.4770889375404
10.0,4.0,Niecy Nash,98220.37935047298,9.703504040127234
10.0,4.0,Pamela Anderson,125424.25802433888,12.668463620076864
5.0,1.0,Albert Reed,81897.52914737104,8.171206212599365
5.0,1.0,Cameron Mathison,81897.5292381239,8.171206222587628
5.0,1.0,Floyd Mayweather Jr. ,71246.00615473924,7.003891062526107
5.0,1.0,Helio Castroneves,95971.52647366267,9.727626471163674
5.0,1.0,Jane Seymour,92464.81814671232,9.338521407121268
5.0,1.0,Jennie Garth,81897.5291344786,8.17120621118042
5.0,1.0,Josie Maran,64086.81106691496,6.2256809444147985
5.0,1.0,Marie Osmond,81897.52934642583,8.171206234507348
5.0,1.0,Mark Cuban,81897.52919956601,8.171206218343947
5.0,1.0,Mel B,92464.81804195068,9.338521395509028
5.0,1.0,Sabrina Bryan,99471.22121357321,10.116731518511445
5.0,1.0,Wayne Newton,74807.15283648152,7.3929961015349726
5.0,2.0,Albert Reed,88522.07330520748,8.82352940903433
5.0,2.0,Cameron Mathison,88522.07329902105,8.823529408356103
5.0,2.0,Floyd Mayweather Jr. ,88522.07333955528,8.823529412799923
5.0,2.0,Helio Castroneves,111366.37133094305,11.344537807507601
5.0,2.0,Jane Seymour,88522.07324580174,8.823529402521608
5.0,2.0,Jennie Garth,88522.07336760833,8.823529415875411
5.0,2.0,Marie Osmond,99979.39119294527,10.084033622246972
5.0,2.0,Mark Cuban,76977.28693361455,7.56302519445398
5.0,2.0,Mel B,96168.82608394875,9.663865546104068
5.0,2.0,Sabrina Bryan,107577.68945295502,10.92436975815513
5.0,2.0,Wayne Newton,65320.0684483995,6.302521022944876
21.0,1.0,Alek Skarlatos,87025.1849378602,8.800000014655335
21.0,1.0,Alexa PenaVega,87025.18462598902,8.799999979965648
21.0,1.0,Andy Grammer,83424.62230250113,8.400000003204584
21.0,1.0,Bindi Irwin,94200.92591991296,9.599999986920954
21.0,1.0,Carlos PenaVega,90617.08566820946,9.200000014318203
21.0,1.0,Chaka Khan,54203.18356859033,5.199999978319934
21.0,1.0,Gary Busey,61594.18176331919,6.000000009557849
21.0,1.0,Hayes Grier,83424.62249362361,8.400000024410302
21.0,1.0,Kim Zolciak-Biermann,50478.633816690875,4.799999991185452
21.0,1.0,Nick Carter,94200.92592032043,9.599999986966486
21.0,1.0,Paula Deen,61594.18164267402,5.99999999643804
21.0,1.0,Tamar Braxton,90617.08570505335,9.200000018425918
21.0,1.0,Victor Espinoza,61594.18163525546,5.9999999956312955
21.0,2.0,Alek Skarlatos,82613.05070259442,8.317929764257203
21.0,2.0,Alexa PenaVega,84277.4459817265,8.50277263777957
21.0,2.0,Andy Grammer,80946.63224807667,8.133086874138746
21.0,2.0,Bindi Irwin,87600.44597089621,8.872458408009317
21.0,2.0,Carlos PenaVega,82613.05082146419,8.317929777450605
21.0,2.0,Chaka Khan,57352.247234734896,5.545286504071333
21.0,2.0,Gary Busey,62457.351704385765,6.09981516386763
21.0,2.0,Hayes Grier,82613.05084530891,8.317929780097142
21.0,2.0,Kim Zolciak-Biermann,69218.16463678487,6.839186696175625
21.0,2.0,Nick Carter,82613.05051481415,8.31792974341539
21.0,2.0,Paula Deen,69218.16447028115,6.839186677902933
21.0,2.0,Tamar Braxton,89259.18038528696,9.057301293464944
21.0,2.0,Victor Espinoza,69218.16448364532,6.839186679369564
21.0,3.0,Alek Skarlatos,107536.19885652058,10.819672131580125
21.0,3.0,Alexa PenaVega,116474.27400712538,11.803278694703538
21.0,3.0,Andy Grammer,95557.92663163849,9.508196710664368
21.0,3.0,Bindi Irwin,104548.58816941147,10.491803291608138
21.0,3.0,Carlos PenaVega,101556.50057688203,10.163934431636457
21.0,3.0,Gary Busey,83495.08544130671,8.196721310377388
21.0,3.0,Hayes Grier,98559.69928440133,9.83606556960914
21.0,3.0,Nick Carter,116474.2739701565,11.803278690627282
21.0,3.0,Paula Deen,68261.25423701409,6.557377041015419
21.0,3.0,Tamar Braxton,107536.19882554346,10.81967212817814
21.0,4.0,Alek Skarlatos,101615.80808148411,10.169491528642883
21.0,4.0,Alexa PenaVega,89967.48955031045,8.898305073524753
21.0,4.0,Andy Grammer,97741.67693916261,9.745762719200398
21.0,4.0,Bindi Irwin,117038.4548106395,11.86440677722128
21.0,4.0,Carlos PenaVega,105482.0708065555,10.59322035006935
21.0,4.0,Gary Busey,70344.94927216879,6.779661012923767
21.0,4.0,Hayes Grier,113192.96077901771,11.44067796768967
21.0,4.0,Nick Carter,113192.96077013908,11.440677966712153
21.0,4.0,Paula Deen,78230.66812666153,7.627118626985075
21.0,4.0,Tamar Braxton,113192.96086386079,11.440677977030663
21.0,5.0,Alek Skarlatos,97567.85177384663,9.634551508136662
21.0,5.0,Alexa PenaVega,131058.67088076344,13.289036529283784
21.0,5.0,Andy Grammer,118935.60455346349,11.960132875943305
21.0,5.0,Bindi Irwin,121971.5965730764,12.292358816095886
21.0,5.0,Carlos PenaVega,128032.98236478418,12.956810639582173
21.0,5.0,Hayes Grier,100634.30058731425,9.966777403820801
21.0,5.0,Nick Carter,115895.86595994972,11.627906978967262
21.0,5.0,Paula Deen,88335.27567376001,8.637873755275574
21.0,5.0,Tamar Braxton,97567.85163304185,9.634551492894545
21.0,6.0,Alek Skarlatos,97121.6366924611,9.584664537852458
21.0,6.0,Alexa PenaVega,97121.63684332818,9.584664554177074
21.0,6.0,Andy Grammer,126436.43066201909,12.779552705035755
21.0,6.0,Bindi Irwin,126436.43070965575,12.77955271025969
21.0,6.0,Carlos PenaVega,120603.24769140728,12.140575079821481
21.0,6.0,Hayes Grier,103017.28327668259,10.22364217293428
21.0,6.0,Nick Carter,123521.46020500916,12.460063899269748
21.0,6.0,Paula Deen,79305.44320719181,7.667731630105886
21.0,6.0,Tamar Braxton,126436.43071224495,12.779552710543628
21.0,7.0,Alek Skarlatos,120309.30708333176,11.99095024084194
21.0,7.0,Alexa PenaVega,124480.81115090015,12.443438919656325
21.0,7.0,Andy Grammer,126564.07257466724,12.669683254814823
21.0,7.0,Bindi Irwin,130725.85245990325,13.122171946067786
21.0,7.0,Carlos PenaVega,126564.0725381249,12.669683250844749
21.0,7.0,Hayes Grier,126564.07255166855,12.669683252316169
21.0,7.0,Nick Carter,122395.90580623492,12.217194566159826
21.0,7.0,Tamar Braxton,122395.9058351693,12.217194569298385
21.0,8.0,Alek Skarlatos,129907.0294081382,12.886637797250625
21.0,8.0,Alexa PenaVega,139472.0722098879,13.91746573125366
21.0,8.0,Andy Grammer,125111.10161075102,12.37106918474995
21.0,8.0,Bindi Irwin,144245.0187484017,14.433034322798692
21.0,8.0,Carlos PenaVega,149009.28604290777,14.948396738324336
21.0,8.0,Nick Carter,168010.4731625772,17.010361895372416
21.0,8.0,Tamar Braxton,144245.01881733627,14.43303433025032
21.0,9.0,Alek Skarlatos,155829.4405511046,15.50151975297872
21.0,9.0,Alexa PenaVega,181267.99137000128,18.237082064531418
21.0,9.0,Bindi Irwin,181267.99130532087,18.237082057556268
21.0,9.0,Carlos PenaVega,164325.8490298586,16.413373866871183
21.0,9.0,Nick Carter,167154.04560934362,16.717325233721994
21.0,9.0,Tamar Braxton,150154.682134371,14.893617024340408
21.0,10.0,Alek Skarlatos,241065.41969496672,24.05063291150719
21.0,10.0,Bindi Irwin,264908.89478317514,26.582278484398692
21.0,10.0,Carlos PenaVega,264908.89471604343,26.582278477260935
21.0,10.0,Nick Carter,229116.7908058147,22.784810126833186
21.0,11.0,Alek Skarlatos,238017.63729605588,23.728748923035745
21.0,11.0,Bindi Irwin,253994.12093645867,25.42375036272027
21.0,11.0,Carlos PenaVega,253994.12085384727,25.423750353947163
21.0,11.0,Nick Carter,253994.1209136382,25.423750360296808
16.0,1.0,Alexandra Raisman,90960.9210161715,9.170305672108917
16.0,1.0,Andy Dick,75098.4765885848,7.423580783326081
16.0,1.0,D. L. Hughley,54944.702809414826,5.240174660480652
16.0,1.0,Dorothy Hamill,90960.92100751081,9.170305671149977
16.0,1.0,Ingo Rademacher,87012.03680681765,8.733624454002184
16.0,1.0,Jacoby Jones,87012.03689901327,8.733624464184294
16.0,1.0,Kellie Pickler,90960.9209644946,9.170305666387081
16.0,1.0,Lisa Vanderpump,79081.79071091746,7.860262004844113
16.0,1.0,Sean Lowe,83052.63003062956,8.296943235722681
16.0,1.0,Victor Ortiz,79081.79079524214,7.860262014103364
16.0,1.0,Wynonna Judd,79081.79089166266,7.860262024690786
16.0,1.0,Zendaya,102751.98147954073,10.48034934899987
16.0,2.0,Alexandra Raisman,96976.42434081853,9.836065577059493
16.0,2.0,Andy Dick,82153.81018766604,8.196721306619283
16.0,2.0,D. L. Hughley,67164.69722181145,6.557377050230531
16.0,2.0,Dorothy Hamill,63383.83802127918,6.147541000107409
16.0,2.0,Ingo Rademacher,82153.81018594251,8.196721306429616
16.0,2.0,Jacoby Jones,93283.688510352,9.426229513872775
16.0,2.0,Kellie Pickler,104339.45223622423,10.655737698266703
16.0,2.0,Lisa Vanderpump,74683.67227401436,7.377049178941077
16.0,2.0,Sean Lowe,82153.81007723087,8.196721294466315
16.0,2.0,Victor Ortiz,74683.67231473219,7.37704918339521
16.0,2.0,Wynonna Judd,74683.6722487459,7.377049176176956
16.0,2.0,Zendaya,104339.45238118275,10.65573771443463
16.0,3.0,Alexandra Raisman,97304.31495001251,9.787250706827686
16.0,3.0,Andy Dick,77877.81189096993,7.659587507007055
16.0,3.0,D. L. Hughley,70026.43891474543,6.8085222329956006
16.0,3.0,Ingo Rademacher,89563.72732070643,8.936185438199672
16.0,3.0,Jacoby Jones,108852.85826645119,11.063763505615322
16.0,3.0,Kellie Pickler,105011.33683453775,10.638315994195043
16.0,3.0,Lisa Vanderpump,89563.72718938591,8.936185423795534
16.0,3.0,Sean Lowe,89563.72725927485,8.936185431461432
16.0,3.0,Victor Ortiz,97304.31473716894,9.787250683372628
16.0,3.0,Wynonna Judd,66078.8845178029,6.3829895872659685
16.0,3.0,Zendaya,108852.85811894416,11.063763489264058
16.0,4.0,Alexandra Raisman,118726.42686509562,12.053571420522605
16.0,4.0,Andy Dick,94323.65007211006,9.37500000800633
16.0,4.0,D. L. Hughley,94323.64999488842,9.374999999583881
16.0,4.0,Ingo Rademacher,102490.9074214191,10.267857149186957
16.0,4.0,Jacoby Jones,106561.31834082952,10.714285715441179
16.0,4.0,Kellie Pickler,114678.5881675346,11.607142857883103
16.0,4.0,Lisa Vanderpump,81995.71780400474,8.035714289663078
16.0,4.0,Sean Lowe,90225.4354581064,8.928571422592327
16.0,4.0,Victor Ortiz,81995.71775400414,8.035714284254274
16.0,4.0,Zendaya,114678.58812200742,11.607142852866266
16.0,5.0,Alexandra Raisman,118964.1111216264,11.961722493181314
16.0,5.0,Andy Dick,88109.31757575399,8.612440204074138
16.0,5.0,D. L. Hughley,88109.3174311461,8.612440188513077
16.0,5.0,Ingo Rademacher,101393.70539156433,10.047846899455969
16.0,5.0,Jacoby Jones,123335.86360230301,12.440191388751389
16.0,5.0,Kellie Pickler,127700.32417482087,12.918660285076163
16.0,5.0,Sean Lowe,114584.5851607879,11.48325357743631
16.0,5.0,Victor Ortiz,101393.70526473517,10.047846885699636
16.0,5.0,Zendaya,136409.0702772623,13.875598077812006
16.0,6.0,Alexandra Raisman,136908.56068777607,13.793103452823605
16.0,6.0,Andy Dick,114923.83513989195,11.405835544249179
16.0,6.0,Ingo Rademacher,122272.41846992921,12.201591514587847
16.0,6.0,Jacoby Jones,119825.3391393403,11.936339524558145
16.0,6.0,Kellie Pickler,141771.29153270685,14.323607423534565
16.0,6.0,Sean Lowe,122272.41841770645,12.201591508924409
16.0,6.0,Victor Ortiz,107551.77812980974,10.610079579819113
16.0,6.0,Zendaya,134474.3584828394,13.52785145150314
16.0,7.0,Alexandra Raisman,171589.70987194235,17.391304347518844
16.0,7.0,Andy Dick,95807.85155479528,9.23913044391616
16.0,7.0,Ingo Rademacher,136470.95115784125,13.586956520007323
16.0,7.0,Jacoby Jones,146539.60871396156,14.67391304658765
16.0,7.0,Kellie Pickler,156578.89952122897,15.760869564307644
16.0,7.0,Sean Lowe,131424.41167282982,13.043478257753074
16.0,7.0,Zendaya,161588.56750740082,16.304347819909307
16.0,8.0,Alexandra Raisman,179146.34191511534,18.006430867865184
16.0,8.0,Ingo Rademacher,155215.640835054,15.434083593881384
16.0,8.0,Jacoby Jones,167197.7855272614,16.720257234607413
16.0,8.0,Kellie Pickler,176162.12930119,17.684887465025767
16.0,8.0,Sean Lowe,137168.85107207912,13.50482315335447
16.0,8.0,Zendaya,185109.25134930006,18.649517685265785
16.0,9.0,Alexandra Raisman,208630.41888254267,20.921985815842483
16.0,9.0,Ingo Rademacher,182061.18824497767,18.085106379840067
16.0,9.0,Jacoby Jones,208630.41887095594,20.92198581460244
16.0,9.0,Kellie Pickler,205316.09599910412,20.567375891416923
16.0,9.0,Zendaya,195361.87800241951,19.503546098298088
16.0,10.0,Alexandra Raisman,247989.66562308135,24.78634596916837
16.0,10.0,Jacoby Jones,239930.73431466596,23.93155891692272
16.0,10.0,Kellie Pickler,256039.80002729374,25.641047556547345
16.0,10.0,Zendaya,256039.800034959,25.641047557361556
27.0,1.0,Alexis Ren,85389.6918630531,8.627450984634347
27.0,1.0,Bobby Bones,78319.85808314475,7.8431372704227655
27.0,1.0,Danelle Umstead,71209.85370373906,7.058823532829065
27.0,1.0,DeMarcus Ware,88911.39178556563,9.019607844580007
27.0,1.0,Evanna Lynch,71209.85365294584,7.058823527243586
27.0,1.0,Joe Amabile,56837.067846398575,5.490196079958576
27.0,1.0,John Schneider,71209.85371409275,7.058823533967606
27.0,1.0,Juan Pablo Di Pace,85389.69165577892,8.627450961580871
27.0,1.0,Mary Lou Retton,78319.85789986227,7.843137250144276
27.0,1.0,Milo Manheim,78319.85790630175,7.843137250856747
27.0,1.0,Nancy McKeon,76546.37988618796,7.647058817663086
27.0,1.0,Nikki Glaser,69425.25025779515,6.862745106046508
27.0,1.0,Tinashe,88911.39174513426,9.01960784007256
27.0,2.0,Alexis Ren,89923.8946223013,9.057301314563935
27.0,2.0,Bobby Bones,73121.92906380248,7.208872468193861
27.0,2.0,Danelle Umstead,69733.63291629287,6.83918668378303
27.0,2.0,DeMarcus Ware,86579.88388543394,8.687615496451253
27.0,2.0,Evanna Lynch,88252.80733988555,8.872458400833025
27.0,2.0,Joe Amabile,66334.1605072443,6.469500916320535
27.0,2.0,John Schneider,79868.5013264333,7.948244017203466
27.0,2.0,Juan Pablo Di Pace,94926.7250509501,9.61182993236946
27.0,2.0,Mary Lou Retton,84905.06108408776,8.502772647045155
27.0,2.0,Milo Manheim,94926.72505105608,9.611829932381228
27.0,2.0,Nancy McKeon,76499.9539171878,7.578558238018334
27.0,2.0,Tinashe,94926.72523532444,9.611829952836718
27.0,3.0,Alexis Ren,95524.15725965072,9.594095938780724
27.0,3.0,Bobby Bones,85440.08646828601,8.48708488029536
27.0,3.0,DeMarcus Ware,95524.15728963891,9.594095942082998
